CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Nama_Segmen
16766,273,2,1145.6,United Kingdom,1,3,4,134,8,Pelanggan Berisiko
16767,31,11,5580.6,United Kingdom,4,5,5,455,14,Pelanggan Setia
16768,48,3,478.09000000000003,United Kingdom,3,4,2,342,9,Pelanggan Setia
16769,260,1,380.39,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16770,58,5,770.1,United Kingdom,3,4,3,343,10,Pelanggan Setia
16771,33,5,2246.81,United Kingdom,4,4,5,445,13,Pelanggan Setia
16773,57,1,171.59,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
16774,68,4,661.52,United Kingdom,3,4,3,343,10,Pelanggan Setia
16775,10,11,1695.66,United Kingdom,5,5,4,554,14,Pelanggan Utama
16776,60,1,388.28,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
16777,80,2,226.35,United Kingdom,2,3,1,231,6,Pelanggan Vakum Lama
16778,74,2,245.94,United Kingdom,2,3,1,231,6,Pelanggan Vakum Lama
16779,2,22,10629.720000000001,United Kingdom,5,5,5,555,15,Pelanggan Utama
16780,100,2,425.19,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
16781,372,1,311.25,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16782,10,13,2279.9,United Kingdom,5,5,5,555,15,Pelanggan Utama
16784,20,1,107.6,United Kingdom,4,2,1,421,7,Potensi Setia
16788,123,2,597.48,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
16789,8,1,80.8,United Kingdom,5,2,1,521,8,Potensi Setia
16790,4,6,1545.6200000000001,United Kingdom,5,5,4,554,14,Pelanggan Utama
16791,29,7,1721.78,United Kingdom,4,5,4,454,13,Pelanggan Setia
16792,282,2,110.38000000000001,United Kingdom,1,3,1,131,5,Pelanggan Berisiko
16793,57,1,243.84,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
16794,1,10,1222.71,United Kingdom,5,5,4,554,14,Pelanggan Utama
16795,365,1,414.88,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16796,89,1,305.62,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
16800,11,1,1201.49,United Kingdom,5,2,4,524,11,Potensi Setia
16801,163,4,1619.73,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
16803,65,1,332.3,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
16804,23,3,536.99,United Kingdom,4,4,3,443,11,Pelanggan Setia
16805,174,2,460.59,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
16806,103,4,801.49,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
16807,143,3,1121.59,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
16808,99,2,288.42,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
16809,23,5,914.69,United Kingdom,4,4,3,443,11,Pelanggan Setia
16810,192,1,309.54,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16811,5,2,547.07,United Kingdom,5,3,3,533,11,Potensi Setia
16812,361,1,479.35,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16813,8,10,1692.98,United Kingdom,5,5,4,554,14,Pelanggan Utama
16814,14,21,6509.1,United Kingdom,4,5,5,455,14,Pelanggan Setia
16816,103,4,417.06,United Kingdom,2,4,2,242,8,Pelanggan Vakum Lama
16817,3,9,1604.75,United Kingdom,5,5,4,554,14,Pelanggan Utama
16818,11,11,3349.57,United Kingdom,5,5,5,555,15,Pelanggan Utama
16820,96,1,497.61,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
16823,227,1,358.38,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16824,16,2,460.64,United Kingdom,4,3,2,432,9,Potensi Setia
16825,39,2,775.1800000000001,United Kingdom,3,3,3,333,9,Perlu Perhatian
16826,51,1,341.7,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
16828,93,2,128.5,United Kingdom,2,3,1,231,6,Pelanggan Vakum Lama
16829,157,1,197.22,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
16830,39,1,325.91,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
16832,184,3,199.15,United Kingdom,1,4,1,141,6,Pelanggan Hilang
16833,1,4,1106.53,United Kingdom,5,4,4,544,13,Pelanggan Setia
16834,228,1,413.46,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16835,128,2,180.85,United Kingdom,2,3,1,231,6,Pelanggan Vakum Lama
16836,40,2,251.87,United Kingdom,3,3,2,332,8,Perlu Perhatian
16837,31,11,3170.98,United Kingdom,4,5,5,455,14,Pelanggan Setia
16838,197,2,588.85,United Kingdom,1,3,3,133,7,Pelanggan Berisiko
16839,9,34,16594.35,United Kingdom,5,5,5,555,15,Pelanggan Utama
16841,37,6,1869.82,United Kingdom,3,5,4,354,12,Pelanggan Setia
16842,101,3,1264.19,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
16843,43,16,10196.57,United Kingdom,3,5,5,355,13,Pelanggan Setia
16846,50,1,214.32,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
16847,43,1,193.44,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
16848,53,1,281.42,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
16849,187,1,124.57,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
16850,334,1,332.41,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16851,4,3,342.45,United Kingdom,5,4,2,542,11,Pelanggan Setia
16852,10,2,144.91000000000003,United Kingdom,5,3,1,531,9,Potensi Setia
16855,24,2,328.4,United Kingdom,4,3,2,432,9,Potensi Setia
16856,15,1,35.400000000000006,United Kingdom,4,2,1,421,7,Potensi Setia
16858,369,1,375.69000000000005,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16859,145,2,747.81,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
16861,60,2,173.76,United Kingdom,3,3,1,331,7,Perlu Perhatian
16863,31,2,502.8,United Kingdom,4,3,3,433,10,Potensi Setia
16866,141,3,207.73999999999998,United Kingdom,2,4,1,241,7,Pelanggan Vakum Lama
16869,23,4,825.42,United Kingdom,4,4,3,443,11,Pelanggan Setia
16871,22,6,2812.34,United Kingdom,4,5,5,455,14,Pelanggan Setia
16872,77,3,680.02,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
16873,5,6,7123.62,United Kingdom,5,5,5,555,15,Pelanggan Utama
16875,67,5,2095.53,United Kingdom,3,4,5,345,12,Pelanggan Setia
16877,12,6,853.72,United Kingdom,5,5,3,553,13,Pelanggan Utama
16878,84,1,13.3,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
16880,31,7,1519.08,United Kingdom,4,5,4,454,13,Pelanggan Setia
16881,67,1,432.0,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
16882,67,3,705.12,United Kingdom,3,4,3,343,10,Pelanggan Setia
16883,187,2,276.73,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
16884,38,2,429.84000000000003,United Kingdom,3,3,2,332,8,Perlu Perhatian
16885,15,3,471.51,United Kingdom,4,4,2,442,10,Pelanggan Setia
16887,35,1,194.88,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
16889,195,3,1578.67,United Kingdom,1,4,4,144,9,Pelanggan Hilang
16891,2,5,809.7,United Kingdom,5,4,3,543,12,Pelanggan Setia
16892,1,5,525.54,United Kingdom,5,4,3,543,12,Pelanggan Setia
16893,367,1,145.93,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
16895,65,1,219.14,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
16897,299,2,289.78,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
16898,26,3,508.81,United Kingdom,4,4,3,443,11,Pelanggan Setia
16899,8,6,1281.56,United Kingdom,5,5,4,554,14,Pelanggan Utama
16900,17,3,887.11,United Kingdom,4,4,3,443,11,Pelanggan Setia
16902,116,1,1706.88,United Kingdom,2,2,4,224,8,Pelanggan Berisiko
16903,29,1,373.24,United Kingdom,4,2,2,422,8,Potensi Setia
16904,4,16,3754.27,United Kingdom,5,5,5,555,15,Pelanggan Utama
16905,5,7,3102.43,United Kingdom,5,5,5,555,15,Pelanggan Utama
16906,82,4,579.77,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
16907,29,5,981.65,United Kingdom,4,4,4,444,12,Pelanggan Setia
16909,72,1,379.14,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
16910,4,8,1510.06,United Kingdom,5,5,4,554,14,Pelanggan Utama
16912,29,11,2575.38,United Kingdom,4,5,5,455,14,Pelanggan Setia
16913,290,1,113.44,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
16914,36,1,208.46,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
16915,9,6,621.6800000000001,United Kingdom,5,5,3,553,13,Pelanggan Utama
16916,24,2,576.26,United Kingdom,4,3,3,433,10,Potensi Setia
16917,277,1,391.52,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16918,50,6,1068.82,United Kingdom,3,5,4,354,12,Pelanggan Setia
16919,156,11,2596.45,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
16921,61,1,169.79,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
16923,12,19,7247.61,United Kingdom,5,5,5,555,15,Pelanggan Utama
16924,21,3,846.75,United Kingdom,4,4,3,443,11,Pelanggan Setia
16926,371,1,230.25,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
16927,116,3,543.05,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
16928,80,17,2847.6,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
16929,4,7,1295.39,United Kingdom,5,5,4,554,14,Pelanggan Utama
16930,26,3,380.55,United Kingdom,4,4,2,442,10,Pelanggan Setia
16931,5,21,4604.22,United Kingdom,5,5,5,555,15,Pelanggan Utama
16932,53,1,161.94,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
16933,1,2,563.23,United Kingdom,5,3,3,533,11,Potensi Setia
16934,55,2,950.9300000000001,United Kingdom,3,3,4,334,10,Perlu Perhatian
16936,26,1,262.68,United Kingdom,4,2,2,422,8,Potensi Setia
16938,9,4,2736.38,United Kingdom,5,4,5,545,14,Pelanggan Setia
16940,52,3,3049.88,United Kingdom,3,4,5,345,12,Pelanggan Setia
16942,13,9,1920.59,United Kingdom,5,5,4,554,14,Pelanggan Utama
16943,212,3,816.73,United Kingdom,1,4,3,143,8,Pelanggan Hilang
16945,22,19,4345.5,United Kingdom,4,5,5,455,14,Pelanggan Setia
16947,236,1,406.48,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16948,139,3,435.02,United Kingdom,2,4,2,242,8,Pelanggan Vakum Lama
16949,4,6,1286.27,United Kingdom,5,5,4,554,14,Pelanggan Utama
16950,57,3,1178.56,United Kingdom,3,4,4,344,11,Pelanggan Setia
16951,135,3,1277.75,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
16952,109,2,167.61,United Kingdom,2,3,1,231,6,Pelanggan Vakum Lama
16953,30,1,20.8,United Kingdom,4,2,1,421,7,Potensi Setia
16954,1,9,2085.08,United Kingdom,5,5,5,555,15,Pelanggan Utama
16955,185,4,518.67,United Kingdom,1,4,3,143,8,Pelanggan Hilang
16956,18,1,308.74,United Kingdom,4,2,2,422,8,Potensi Setia
16957,239,2,416.64,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
16959,87,1,117.35000000000001,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
16960,39,3,507.05,United Kingdom,3,4,3,343,10,Pelanggan Setia
16961,116,1,234.17,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
16963,187,1,110.55000000000001,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
16965,227,1,201.19,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
16966,8,7,2154.97,United Kingdom,5,5,5,555,15,Pelanggan Utama
16967,189,1,319.02,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16968,4,2,439.43,United Kingdom,5,3,2,532,10,Potensi Setia
16969,39,3,650.41,United Kingdom,3,4,3,343,10,Pelanggan Setia
16971,38,1,357.21,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
16976,267,1,251.51999999999998,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
16978,78,1,344.33,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
16979,4,6,1852.0,United Kingdom,5,5,4,554,14,Pelanggan Utama
16980,255,2,1078.96,United Kingdom,1,3,4,134,8,Pelanggan Berisiko
16982,61,1,384.06,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
16983,13,7,1931.25,United Kingdom,5,5,4,554,14,Pelanggan Utama
16984,88,2,4481.35,United Kingdom,2,3,5,235,10,Pelanggan Vakum Lama
16985,17,10,5464.12,United Kingdom,4,5,5,455,14,Pelanggan Setia
16986,30,2,1873.2,United Kingdom,4,3,4,434,11,Potensi Setia
16987,3,7,1625.05,United Kingdom,5,5,4,554,14,Pelanggan Utama
16988,5,1,126.12,United Kingdom,5,2,1,521,8,Potensi Setia
16989,7,6,1133.25,United Kingdom,5,5,4,554,14,Pelanggan Utama
16990,219,1,179.0,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
16992,11,5,1614.31,United Kingdom,5,4,4,544,13,Pelanggan Setia
16996,30,6,1456.96,United Kingdom,4,5,4,454,13,Pelanggan Setia
16997,288,3,702.0,United Kingdom,1,4,3,143,8,Pelanggan Hilang
16998,150,4,295.0,United Kingdom,2,4,2,242,8,Pelanggan Vakum Lama
16999,23,2,484.82,United Kingdom,4,3,2,432,9,Potensi Setia
17001,1,11,3989.57,United Kingdom,5,5,5,555,15,Pelanggan Utama
17002,86,3,1493.73,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17004,46,2,1412.94,United Kingdom,3,3,4,334,10,Perlu Perhatian
17006,5,4,781.78,United Kingdom,5,4,3,543,12,Pelanggan Setia
17007,51,6,889.9300000000001,United Kingdom,3,5,3,353,11,Pelanggan Setia
17010,18,1,195.36,United Kingdom,4,2,1,421,7,Potensi Setia
17011,30,1,270.9,United Kingdom,4,2,2,422,8,Potensi Setia
17014,8,3,586.33,United Kingdom,5,4,3,543,12,Pelanggan Setia
17015,29,3,1842.56,United Kingdom,4,4,4,444,12,Pelanggan Setia
17017,3,20,8694.26,United Kingdom,5,5,5,555,15,Pelanggan Utama
17018,41,2,920.1,United Kingdom,3,3,3,333,9,Perlu Perhatian
17019,11,4,1272.61,United Kingdom,5,4,4,544,13,Pelanggan Setia
17022,31,1,71.0,United Kingdom,4,2,1,421,7,Potensi Setia
17024,45,3,95.85,United Kingdom,3,4,1,341,8,Pelanggan Setia
17025,61,3,357.77,United Kingdom,3,4,2,342,9,Pelanggan Setia
17026,185,2,154.82999999999998,United Kingdom,1,3,1,131,5,Pelanggan Berisiko
17027,79,6,890.29,United Kingdom,2,5,3,253,10,Pelanggan Vakum Lama
17029,111,2,716.0,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
17030,64,1,146.87,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17031,12,2,380.35,United Kingdom,5,3,2,532,10,Potensi Setia
17033,86,3,1030.14,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17034,16,3,745.52,United Kingdom,4,4,3,443,11,Pelanggan Setia
17035,246,2,433.53000000000003,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
17037,88,1,1267.32,United Kingdom,2,2,4,224,8,Pelanggan Berisiko
17038,30,1,112.4,United Kingdom,4,2,1,421,7,Potensi Setia
17040,138,1,449.73,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17041,27,3,1081.57,United Kingdom,4,4,4,444,12,Pelanggan Setia
17042,3,5,1044.3799999999999,United Kingdom,5,4,4,544,13,Pelanggan Setia
17043,32,4,1735.18,United Kingdom,4,4,4,444,12,Pelanggan Setia
17044,25,1,948.48,United Kingdom,4,2,4,424,10,Potensi Setia
17045,113,3,339.44,United Kingdom,2,4,2,242,8,Pelanggan Vakum Lama
17046,157,1,642.02,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
17047,85,3,1100.9,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17048,118,3,925.35,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
17049,3,9,5659.9800000000005,United Kingdom,5,5,5,555,15,Pelanggan Utama
17050,96,6,3228.84,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
17051,194,1,247.14000000000001,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17052,28,1,413.75,United Kingdom,4,2,2,422,8,Potensi Setia
17053,131,1,498.48,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
17054,28,5,1356.33,United Kingdom,4,4,4,444,12,Pelanggan Setia
17058,82,3,1179.89,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17059,30,5,3095.04,United Kingdom,4,4,5,445,13,Pelanggan Setia
17060,266,1,234.24,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17061,74,11,5232.2300000000005,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
17062,314,4,538.37,United Kingdom,1,4,3,143,8,Pelanggan Hilang
17063,21,7,1461.14,United Kingdom,4,5,4,454,13,Pelanggan Setia
17064,59,3,859.35,United Kingdom,3,4,3,343,10,Pelanggan Setia
17068,12,21,4552.14,United Kingdom,5,5,5,555,15,Pelanggan Utama
17069,28,9,2709.7000000000003,United Kingdom,4,5,5,455,14,Pelanggan Setia
17070,114,1,312.14,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17071,28,9,2429.03,United Kingdom,4,5,5,455,14,Pelanggan Setia
17073,18,4,1446.09,United Kingdom,4,4,4,444,12,Pelanggan Setia
17075,18,4,834.12,United Kingdom,4,4,3,443,11,Pelanggan Setia
17076,36,3,841.0799999999999,United Kingdom,3,4,3,343,10,Pelanggan Setia
17078,36,2,378.2,United Kingdom,3,3,2,332,8,Perlu Perhatian
17079,78,1,118.80000000000001,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17080,22,2,287.62,United Kingdom,4,3,2,432,9,Potensi Setia
17081,25,2,290.16,United Kingdom,4,3,2,432,9,Potensi Setia
17082,33,2,2003.85,United Kingdom,4,3,4,434,11,Potensi Setia
17083,109,3,1405.78,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17084,35,2,2949.75,United Kingdom,3,3,5,335,11,Perlu Perhatian
17085,123,5,1566.65,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17086,7,6,2050.08,United Kingdom,5,5,4,554,14,Pelanggan Utama
17088,28,4,1991.01,United Kingdom,4,4,4,444,12,Pelanggan Setia
17090,4,7,2043.95,United Kingdom,5,5,4,554,14,Pelanggan Utama
17091,3,9,3827.76,United Kingdom,5,5,5,555,15,Pelanggan Utama
17092,50,4,1777.78,United Kingdom,3,4,4,344,11,Pelanggan Setia
17094,322,1,302.0,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17095,23,3,1324.16,United Kingdom,4,4,4,444,12,Pelanggan Setia
17096,15,4,1022.13,United Kingdom,4,4,4,444,12,Pelanggan Setia
17097,2,8,954.42,Spain,5,5,4,554,14,Pelanggan Utama
17100,18,2,971.74,United Kingdom,4,3,4,434,11,Potensi Setia
17101,10,4,1621.73,United Kingdom,5,4,4,544,13,Pelanggan Setia
17102,262,1,25.5,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17105,159,2,665.78,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
17107,33,6,10815.43,United Kingdom,4,5,5,455,14,Pelanggan Setia
17109,29,6,885.04,United Kingdom,4,5,3,453,12,Pelanggan Setia
17110,165,1,163.29999999999998,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17111,47,1,248.61,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17114,6,8,808.62,United Kingdom,5,5,3,553,13,Pelanggan Utama
17115,8,3,837.5,United Kingdom,5,4,3,543,12,Pelanggan Setia
17117,288,1,116.19999999999999,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17118,318,1,157.02,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17119,3,2,606.91,United Kingdom,5,3,3,533,11,Potensi Setia
17120,233,1,307.46,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17122,119,1,138.32,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17123,162,1,345.29999999999995,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17124,185,1,298.89,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17125,50,1,259.35,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
17126,152,5,1004.75,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17128,335,1,157.09,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17131,5,5,2463.17,United Kingdom,5,4,5,545,14,Pelanggan Setia
17133,16,7,4892.240000000001,United Kingdom,4,5,5,455,14,Pelanggan Setia
17134,107,2,425.0,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
17135,16,7,1139.73,United Kingdom,4,5,4,454,13,Pelanggan Setia
17138,276,1,380.5,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17139,16,12,10668.47,United Kingdom,4,5,5,455,14,Pelanggan Setia
17140,247,1,465.32,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17142,239,1,579.0,United Kingdom,1,2,3,123,6,Pelanggan Berisiko
17144,1,2,984.57,United Kingdom,5,3,4,534,12,Potensi Setia
17146,106,3,749.78,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
17147,23,4,1714.59,United Kingdom,4,4,4,444,12,Pelanggan Setia
17148,52,1,124.88,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17152,195,3,1689.5,United Kingdom,1,4,4,144,9,Pelanggan Hilang
17153,24,1,213.78,United Kingdom,4,2,1,421,7,Potensi Setia
17154,75,1,329.34,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17155,18,2,251.70000000000002,United Kingdom,4,3,2,432,9,Potensi Setia
17157,8,2,319.0,United Kingdom,5,3,2,532,10,Potensi Setia
17158,32,3,1266.97,United Kingdom,4,4,4,444,12,Pelanggan Setia
17159,22,3,1538.88,United Kingdom,4,4,4,444,12,Pelanggan Setia
17160,31,6,3518.03,United Kingdom,4,5,5,455,14,Pelanggan Setia
17162,29,10,1715.46,United Kingdom,4,5,4,454,13,Pelanggan Setia
17163,22,2,293.1,United Kingdom,4,3,2,432,9,Potensi Setia
17164,33,7,2467.35,United Kingdom,4,5,5,455,14,Pelanggan Setia
17165,284,1,158.68,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17166,39,2,206.34,United Kingdom,3,3,1,331,7,Perlu Perhatian
17169,58,2,835.78,United Kingdom,3,3,3,333,9,Perlu Perhatian
17171,289,1,224.91,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17172,79,1,317.76,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17173,5,8,3766.6,United Kingdom,5,5,5,555,15,Pelanggan Utama
17174,218,1,59.9,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17175,44,4,1443.69,United Kingdom,3,4,4,344,11,Pelanggan Setia
17176,202,1,306.13,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17179,178,3,711.79,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
17180,56,4,796.03,United Kingdom,3,4,3,343,10,Pelanggan Setia
17181,57,2,239.92000000000002,United Kingdom,3,3,1,331,7,Perlu Perhatian
17183,8,6,3347.31,United Kingdom,5,5,5,555,15,Pelanggan Utama
17186,47,2,144.0,United Kingdom,3,3,1,331,7,Perlu Perhatian
17187,227,1,203.95,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17188,11,7,2474.23,United Kingdom,5,5,5,555,15,Pelanggan Utama
17189,106,2,384.40000000000003,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
17190,59,2,444.74,United Kingdom,3,3,2,332,8,Perlu Perhatian
17191,28,7,2095.13,United Kingdom,4,5,5,455,14,Pelanggan Setia
17193,36,7,1699.3000000000002,United Kingdom,3,5,4,354,12,Pelanggan Setia
17194,274,2,262.62,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
17197,30,1,1013.01,United Kingdom,4,2,4,424,10,Potensi Setia
17198,24,3,692.22,United Kingdom,4,4,3,443,11,Pelanggan Setia
17201,54,1,342.63,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
17203,36,6,3563.85,United Kingdom,3,5,5,355,13,Pelanggan Setia
17204,175,4,1564.56,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17205,54,1,384.08,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
17206,53,1,204.24,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17211,27,8,2317.2200000000003,United Kingdom,4,5,5,455,14,Pelanggan Setia
17212,253,1,226.85,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17213,40,7,2781.23,United Kingdom,3,5,5,355,13,Pelanggan Setia
17214,60,6,1069.1200000000001,United Kingdom,3,5,4,354,12,Pelanggan Setia
17217,234,1,113.5,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17218,4,10,1960.72,United Kingdom,5,5,4,554,14,Pelanggan Utama
17219,32,1,114.23,United Kingdom,4,2,1,421,7,Potensi Setia
17220,24,14,3198.25,United Kingdom,4,5,5,455,14,Pelanggan Setia
17221,7,2,335.13,United Kingdom,5,3,2,532,10,Potensi Setia
17222,65,1,354.15,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
17223,310,2,426.79,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
17226,309,1,393.49,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17227,19,6,939.32,United Kingdom,4,5,3,453,12,Pelanggan Setia
17228,16,8,1906.09,United Kingdom,4,5,4,454,13,Pelanggan Setia
17229,96,2,318.76,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
17230,264,8,3638.41,United Kingdom,1,5,5,155,11,Pelanggan Hilang
17231,12,10,3174.32,United Kingdom,5,5,5,555,15,Pelanggan Utama
17232,3,2,421.52,United Kingdom,5,3,2,532,10,Potensi Setia
17233,35,1,190.88,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17234,183,1,149.89000000000001,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17235,25,2,550.06,United Kingdom,4,3,3,433,10,Potensi Setia
17236,13,6,916.13,United Kingdom,5,5,3,553,13,Pelanggan Utama
17237,11,2,314.69,United Kingdom,5,3,2,532,10,Potensi Setia
17238,3,17,3744.65,United Kingdom,5,5,5,555,15,Pelanggan Utama
17239,313,1,382.5,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17242,108,2,1135.04,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
17243,1,26,8676.85,United Kingdom,5,5,5,555,15,Pelanggan Utama
17244,53,1,954.9,United Kingdom,3,2,4,324,9,Pelanggan Tidak Aktif
17245,205,1,171.45,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17247,15,1,282.19,United Kingdom,4,2,2,422,8,Potensi Setia
17248,120,1,318.65,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17250,4,2,384.52,United Kingdom,5,3,2,532,10,Potensi Setia
17251,363,1,283.28000000000003,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17252,117,2,353.86,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
17253,18,1,178.26,United Kingdom,4,2,1,421,7,Potensi Setia
